Gene.stable.ID	Gene.name	Gene.type	Gene.description	Chromosome.scaffold.name	logFC	logCPM	PValue	FDR
ENSG00000215808	LINC01139	lncRNA	long intergenic non-protein coding RNA 1139 [Source:HGNC Symbol;Acc:HGNC:27924]	1	-1.70078458768454	3.48991863970767	1.21649936284767e-15	7.2657393599722e-14
ENSG00000107738	VSIR	protein_coding	V-set immunoregulatory receptor [Source:HGNC Symbol;Acc:HGNC:30085]	10	1.77766886115916	3.75695795616356	1.32363085848903e-15	7.8772640768286e-14
ENSG00000161940	BCL6B	protein_coding	BCL6B transcription repressor [Source:HGNC Symbol;Acc:HGNC:1002]	17	1.87358901451254	3.37506851570099	1.34125665235885e-15	7.953651948488e-14
ENSG00000262655	SPON1	protein_coding	spondin 1 [Source:HGNC Symbol;Acc:HGNC:11252]	11	1.72002902175631	7.48900519157938	1.36456342877809e-15	8.063064473819e-14
ENSG00000155980	KIF5A	protein_coding	kinesin family member 5A [Source:HGNC Symbol;Acc:HGNC:6323]	12	-1.89243514992925	5.864051809905	1.38178950994904e-15	8.13589823517511e-14
ENSG00000011028	MRC2	protein_coding	mannose receptor C type 2 [Source:HGNC Symbol;Acc:HGNC:16875]	17	1.35133615888166	8.52841017431761	1.38775985378166e-15	8.1421783081946e-14
ENSG00000136859	ANGPTL2	protein_coding	angiopoietin like 2 [Source:HGNC Symbol;Acc:HGNC:490]	9	1.31019707389031	6.02874224993151	1.59025196997315e-15	9.2973745455754e-14
ENSG00000167178	ISLR2	protein_coding	immunoglobulin superfamily containing leucine rich repeat 2 [Source:HGNC Symbol;Acc:HGNC:29286]	15	-2.00116092042988	5.74205774776944	1.62465519412938e-15	9.46518415555235e-14
ENSG00000111249	CUX2	protein_coding	cut like homeobox 2 [Source:HGNC Symbol;Acc:HGNC:19347]	12	-1.78638614940364	5.76326708246382	1.6809083841265e-15	9.75867231120155e-14
ENSG00000149564	ESAM	protein_coding	endothelial cell adhesion molecule [Source:HGNC Symbol;Acc:HGNC:17474]	11	1.9272582746617	3.75529494129438	1.90652877617357e-15	1.1029966480692e-13
ENSG00000100739	BDKRB1	protein_coding	bradykinin receptor B1 [Source:HGNC Symbol;Acc:HGNC:1029]	14	2.62469823163021	1.78238763845964	2.09421456236387e-15	1.20737286782951e-13
ENSG00000144278	GALNT13	protein_coding	polypeptide N-acetylgalactosaminyltransferase 13 [Source:HGNC Symbol;Acc:HGNC:23242]	2	1.8563547849657	4.7240719096266	2.10940285297975e-15	1.21192127926906e-13
ENSG00000187955	COL14A1	protein_coding	collagen type XIV alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2191]	8	1.67546319188265	6.3755651887571	2.25641689224359e-15	1.29191538202802e-13
ENSG00000174837	ADGRE1	protein_coding	adhesion G protein-coupled receptor E1 [Source:HGNC Symbol;Acc:HGNC:3336]	19	3.73198973857689	0.67644208841718	2.80009037024774e-15	1.59768730266644e-13
ENSG00000077238	IL4R	protein_coding	interleukin 4 receptor [Source:HGNC Symbol;Acc:HGNC:6015]	16	1.38559861686485	4.4831994197922	2.99501304778884e-15	1.70305467963993e-13
ENSG00000171631	P2RY6	protein_coding	pyrimidinergic receptor P2Y6 [Source:HGNC Symbol;Acc:HGNC:8543]	11	1.82953364492529	2.94293013239662	3.04974202990631e-15	1.72825654145271e-13
ENSG00000136943	CTSV	protein_coding	cathepsin V [Source:HGNC Symbol;Acc:HGNC:2538]	9	1.97791190129486	5.31889054396986	3.27333344813383e-15	1.84865403308892e-13
ENSG00000145850	TIMD4	protein_coding	T cell immunoglobulin and mucin domain containing 4 [Source:HGNC Symbol;Acc:HGNC:25132]	5	4.44895682655537	0.466726139497683	3.4137264821245e-15	1.92140727149814e-13
ENSG00000160593	JAML	protein_coding	junction adhesion molecule like [Source:HGNC Symbol;Acc:HGNC:19084]	11	3.35226496823595	1.32752576144143	3.82479193895419e-15	2.14550153224309e-13
ENSG00000169116	PARM1	protein_coding	prostate androgen-regulated mucin-like protein 1 [Source:HGNC Symbol;Acc:HGNC:24536]	4	1.30759017497464	7.55307587526337	4.1868270785312e-15	2.34067598693374e-13
ENSG00000198796	ALPK2	protein_coding	alpha kinase 2 [Source:HGNC Symbol;Acc:HGNC:20565]	18	2.05756080830721	4.8724376972361	4.36037490949367e-15	2.42951895963869e-13
ENSG00000019582	CD74	protein_coding	CD74 molecule [Source:HGNC Symbol;Acc:HGNC:1697]	5	1.52216814685215	4.33026105620548	4.53482553297725e-15	2.51826900165733e-13
ENSG00000046604	DSG2	protein_coding	desmoglein 2 [Source:HGNC Symbol;Acc:HGNC:3049]	18	1.68613744367165	8.11272639656075	5.59316867358497e-15	3.0956324218735e-13
ENSG00000110660	SLC35F2	protein_coding	solute carrier family 35 member F2 [Source:HGNC Symbol;Acc:HGNC:23615]	11	1.42988857575709	4.937154658657	5.67226891664753e-15	3.12898183029952e-13
ENSG00000143119	CD53	protein_coding	CD53 molecule [Source:HGNC Symbol;Acc:HGNC:1686]	1	2.35868345586063	2.97254048377046	6.29246430890884e-15	3.45960521142789e-13
ENSG00000128815	WDFY4	protein_coding	WDFY family member 4 [Source:HGNC Symbol;Acc:HGNC:29323]	10	2.50925568375713	1.64719686151751	7.00209749415968e-15	3.83705698986889e-13
ENSG00000186446	ZNF501	protein_coding	zinc finger protein 501 [Source:HGNC Symbol;Acc:HGNC:23717]	3	2.21448883120062	2.02275760827398	7.07193018521139e-15	3.8625766051069e-13
ENSG00000085265	FCN1	protein_coding	ficolin 1 [Source:HGNC Symbol;Acc:HGNC:3623]	9	4.42895772877195	0.450202907141136	7.19633254654933e-15	3.91763624927558e-13
ENSG00000133561	GIMAP6	protein_coding	GTPase, IMAP family member 6 [Source:HGNC Symbol;Acc:HGNC:21918]	7	2.90847807719934	1.75846004754537	7.34533093781642e-15	3.98568218599686e-13
ENSG00000127241	MASP1	protein_coding	mannan binding lectin serine peptidase 1 [Source:HGNC Symbol;Acc:HGNC:6901]	3	-1.47983217130362	5.85530398600669	8.40325067560892e-15	4.54487212435865e-13
ENSG00000011465	DCN	protein_coding	decorin [Source:HGNC Symbol;Acc:HGNC:2705]	12	1.43093818511099	9.82337258492697	9.82720604935105e-15	5.29775744296834e-13
ENSG00000128482	RNF112	protein_coding	ring finger protein 112 [Source:HGNC Symbol;Acc:HGNC:12968]	17	1.49626162709358	3.96279327063094	1.08964052121285e-14	5.85514278777287e-13
ENSG00000230487	PSMG3-AS1	lncRNA	PSMG3 antisense RNA 1 (head to head) [Source:HGNC Symbol;Acc:HGNC:22230]	7	-2.05942452124289	3.11945177532745	1.29724232634292e-14	6.94819728599931e-13
ENSG00000178726	THBD	protein_coding	thrombomodulin [Source:HGNC Symbol;Acc:HGNC:11784]	20	1.89227214112573	6.48237175473161	1.33960850583509e-14	7.15204489739093e-13
ENSG00000122176	FMOD	protein_coding	fibromodulin [Source:HGNC Symbol;Acc:HGNC:3774]	1	1.55368279167867	7.73554717303108	1.45507974777446e-14	7.74363593975868e-13
ENSG00000110876	SELPLG	protein_coding	selectin P ligand [Source:HGNC Symbol;Acc:HGNC:10722]	12	2.44950072904444	1.55458044205091	1.92142614496825e-14	1.01927666808476e-12
ENSG00000165757	JCAD	protein_coding	junctional cadherin 5 associated [Source:HGNC Symbol;Acc:HGNC:29283]	10	1.22132778192222	6.07298872225476	2.2811180851319e-14	1.20623199635446e-12
ENSG00000132965	ALOX5AP	protein_coding	arachidonate 5-lipoxygenase activating protein [Source:HGNC Symbol;Acc:HGNC:436]	13	2.39711068568753	2.01678030404357	2.41157570682629e-14	1.26888293685787e-12
ENSG00000139220	PPFIA2	protein_coding	PTPRF interacting protein alpha 2 [Source:HGNC Symbol;Acc:HGNC:9246]	12	-2.09397180559078	2.78195640483485	2.41488200461989e-14	1.26888293685787e-12
ENSG00000198771	RCSD1	protein_coding	RCSD domain containing 1 [Source:HGNC Symbol;Acc:HGNC:28310]	1	2.03833606654804	2.68562362069439	2.50996440854788e-14	1.31405891987235e-12
ENSG00000167755	KLK6	protein_coding	kallikrein related peptidase 6 [Source:HGNC Symbol;Acc:HGNC:6367]	19	1.74145532349721	2.87276068092686	2.51668716284875e-14	1.31405891987235e-12
ENSG00000185215	TNFAIP2	protein_coding	TNF alpha induced protein 2 [Source:HGNC Symbol;Acc:HGNC:11895]	14	1.62774660927318	4.27208109795962	2.55712858185805e-14	1.33098943489564e-12
ENSG00000149972	CNTN5	protein_coding	contactin 5 [Source:HGNC Symbol;Acc:HGNC:2175]	11	2.21967719628036	5.54134312904236	2.90095902919826e-14	1.50523511627525e-12
ENSG00000187513	GJA4	protein_coding	gap junction protein alpha 4 [Source:HGNC Symbol;Acc:HGNC:4278]	1	1.68342872354872	3.68287139813443	2.96220775432466e-14	1.53222733809366e-12
ENSG00000100385	IL2RB	protein_coding	interleukin 2 receptor subunit beta [Source:HGNC Symbol;Acc:HGNC:6009]	22	1.86387706561034	2.59746042610697	3.03163446049735e-14	1.56326890006515e-12
ENSG00000163083	INHBB	protein_coding	inhibin subunit beta B [Source:HGNC Symbol;Acc:HGNC:6067]	2	-2.28847300492775	2.1473533785369	3.36526294494329e-14	1.72993269157394e-12
ENSG00000162733	DDR2	protein_coding	discoidin domain receptor tyrosine kinase 2 [Source:HGNC Symbol;Acc:HGNC:2731]	1	2.02838052851502	7.62824277605442	3.39672203496623e-14	1.74071520582035e-12
ENSG00000224559	LINC01087	lncRNA	long intergenic non-protein coding RNA 1087 [Source:HGNC Symbol;Acc:HGNC:49144]	2	7.21973291071045	0.0286025790459787	3.70691151123619e-14	1.89383257638664e-12
ENSG00000132514	CLEC10A	protein_coding	C-type lectin domain containing 10A [Source:HGNC Symbol;Acc:HGNC:16916]	17	4.05187811321014	0.464626375750077	3.86463157319263e-14	1.96835406875124e-12
ENSG00000186594	MIR22HG	lncRNA	MIR22 host gene [Source:HGNC Symbol;Acc:HGNC:28219]	17	1.45742760457981	4.42040832105628	4.06674600375573e-14	2.06496179346667e-12
ENSG00000163154	TNFAIP8L2	protein_coding	TNF alpha induced protein 8 like 2 [Source:HGNC Symbol;Acc:HGNC:26277]	1	3.05549948653225	1.0842647194715	4.13138633187195e-14	2.09138837360981e-12
ENSG00000255571	MIR9-3HG	lncRNA	MIR9-3 host gene [Source:HGNC Symbol;Acc:HGNC:27388]	15	-2.12992717736271	3.1541505105564	4.18004890515607e-14	2.1095906389426e-12
ENSG00000140479	PCSK6	protein_coding	proprotein convertase subtilisin/kexin type 6 [Source:HGNC Symbol;Acc:HGNC:8569]	15	1.43181858461939	4.84448505690977	4.33475579627049e-14	2.18103894670531e-12
ENSG00000069122	ADGRF5	protein_coding	adhesion G protein-coupled receptor F5 [Source:HGNC Symbol;Acc:HGNC:19030]	6	2.07259032062544	2.91181326844631	4.52744450290119e-14	2.27110841468795e-12
ENSG00000108798	ABI3	protein_coding	ABI family member 3 [Source:HGNC Symbol;Acc:HGNC:29859]	17	2.57909388388358	1.38921022621574	4.7849088603954e-14	2.39303092524112e-12
ENSG00000118432	CNR1	protein_coding	cannabinoid receptor 1 [Source:HGNC Symbol;Acc:HGNC:2159]	6	-1.22946446338328	5.21903789576232	5.19944909829998e-14	2.59254212697216e-12
ENSG00000165731	RET	protein_coding	ret proto-oncogene [Source:HGNC Symbol;Acc:HGNC:9967]	10	1.39365053368843	4.30388885988828	5.43088812003666e-14	2.69983432170924e-12
ENSG00000198914	POU3F3	protein_coding	POU class 3 homeobox 3 [Source:HGNC Symbol;Acc:HGNC:9216]	2	-2.19998061033345	4.43288947681536	5.51650166329663e-14	2.73155439431406e-12
ENSG00000205038	PKHD1L1	protein_coding	PKHD1 like 1 [Source:HGNC Symbol;Acc:HGNC:20313]	8	2.04493954174035	4.04558474279016	5.52759742525611e-14	2.73155439431406e-12
ENSG00000166106	ADAMTS15	protein_coding	ADAM metallopeptidase with thrombospondin type 1 motif 15 [Source:HGNC Symbol;Acc:HGNC:16305]	11	1.36942217488778	5.92386427601087	5.81418230254164e-14	2.85858756900864e-12
ENSG00000085741	WNT11	protein_coding	Wnt family member 11 [Source:HGNC Symbol;Acc:HGNC:12776]	11	1.45429926743244	3.67177920595349	5.8190953886107e-14	2.85858756900864e-12
ENSG00000154734	ADAMTS1	protein_coding	ADAM metallopeptidase with thrombospondin type 1 motif 1 [Source:HGNC Symbol;Acc:HGNC:217]	21	1.22105337868535	7.21821225227166	5.99592124358377e-14	2.93676331352404e-12
ENSG00000042493	CAPG	protein_coding	capping actin protein, gelsolin like [Source:HGNC Symbol;Acc:HGNC:1474]	2	1.35575638206863	4.72472256008765	7.00880871160114e-14	3.42277234845369e-12
ENSG00000138964	PARVG	protein_coding	parvin gamma [Source:HGNC Symbol;Acc:HGNC:14654]	22	3.76487442583872	0.705598751696791	7.05274677264469e-14	3.43412924964787e-12
ENSG00000157510	AFAP1L1	protein_coding	actin filament associated protein 1 like 1 [Source:HGNC Symbol;Acc:HGNC:26714]	5	1.57536761457533	3.97761419246439	7.49362391106037e-14	3.63813249763878e-12
ENSG00000221869	CEBPD	protein_coding	CCAAT enhancer binding protein delta [Source:HGNC Symbol;Acc:HGNC:1835]	8	1.42900681151391	4.18497392195469	7.8740504225544e-14	3.80904511720104e-12
ENSG00000044446	PHKA2	protein_coding	phosphorylase kinase regulatory subunit alpha 2 [Source:HGNC Symbol;Acc:HGNC:8926]	X	-1.3146218479782	4.73652819073245	7.90959749369681e-14	3.80904511720104e-12
ENSG00000168032	ENTPD3	protein_coding	ectonucleoside triphosphate diphosphohydrolase 3 [Source:HGNC Symbol;Acc:HGNC:3365]	3	1.70065695676674	2.8151850877937	7.91448184434087e-14	3.80904511720104e-12
ENSG00000254087	LYN	protein_coding	LYN proto-oncogene, Src family tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:6735]	8	1.54425807531341	4.16610279590433	7.94815655175525e-14	3.81419628281342e-12
ENSG00000135838	NPL	protein_coding	N-acetylneuraminate pyruvate lyase [Source:HGNC Symbol;Acc:HGNC:16781]	1	2.04216423225215	2.60201898186182	8.0039139325499e-14	3.82311553177055e-12
ENSG00000120907	ADRA1A	protein_coding	adrenoceptor alpha 1A [Source:HGNC Symbol;Acc:HGNC:277]	8	-2.31092602133335	1.69163377824184	8.01279333327001e-14	3.82311553177055e-12
ENSG00000214212	C19orf38	protein_coding	chromosome 19 open reading frame 38 [Source:HGNC Symbol;Acc:HGNC:34073]	19	1.90825266720495	2.94008232765803	8.35766138458832e-14	3.97623523294282e-12
ENSG00000168386	FILIP1L	protein_coding	filamin A interacting protein 1 like [Source:HGNC Symbol;Acc:HGNC:24589]	3	1.57082862229813	4.66245872131648	8.87145639978997e-14	4.20861891606036e-12
ENSG00000163520	FBLN2	protein_coding	fibulin 2 [Source:HGNC Symbol;Acc:HGNC:3601]	3	1.25319964957548	7.07283978229985	9.35326681865337e-14	4.42454821244788e-12
ENSG00000106991	ENG	protein_coding	endoglin [Source:HGNC Symbol;Acc:HGNC:3349]	9	1.53552241633418	3.80941904581208	9.53388075521118e-14	4.49717488805473e-12
ENSG00000112799	LY86	protein_coding	lymphocyte antigen 86 [Source:HGNC Symbol;Acc:HGNC:16837]	6	3.07827703464	1.0062709272443	9.85586583723057e-14	4.63588658247525e-12
ENSG00000127533	F2RL3	protein_coding	F2R like thrombin or trypsin receptor 3 [Source:HGNC Symbol;Acc:HGNC:3540]	19	2.55443035758479	1.8622799796134	9.96096056868164e-14	4.67208444300537e-12
ENSG00000212719	LINC02693	lncRNA	long intergenic non-protein coding RNA 2693 [Source:HGNC Symbol;Acc:HGNC:27904]	17	-1.26835198222357	4.71902149879384	1.03550239720179e-13	4.84323431074323e-12
ENSG00000060558	GNA15	protein_coding	G protein subunit alpha 15 [Source:HGNC Symbol;Acc:HGNC:4383]	19	3.56810874643809	0.73026890554437	1.05992670980042e-13	4.94354581166464e-12
ENSG00000146006	LRRTM2	protein_coding	leucine rich repeat transmembrane neuronal 2 [Source:HGNC Symbol;Acc:HGNC:19409]	5	-1.83225593102616	3.42173742002538	1.21374457102091e-13	5.64510220090507e-12
ENSG00000111679	PTPN6	protein_coding	protein tyrosine phosphatase non-receptor type 6 [Source:HGNC Symbol;Acc:HGNC:9658]	12	1.80781137630478	2.49597524997803	1.24399277728341e-13	5.76962460167982e-12
ENSG00000130287	NCAN	protein_coding	neurocan [Source:HGNC Symbol;Acc:HGNC:2465]	19	-2.11356672377728	5.83680995937424	1.36935074376069e-13	6.33334254858006e-12
ENSG00000160712	IL6R	protein_coding	interleukin 6 receptor [Source:HGNC Symbol;Acc:HGNC:6019]	1	1.31241125576727	5.30115940054887	1.44139231875894e-13	6.64802168352039e-12
ENSG00000110719	TCIRG1	protein_coding	T cell immune regulator 1, ATPase H+ transporting V0 subunit a3 [Source:HGNC Symbol;Acc:HGNC:11647]	11	1.39099104052538	4.51120849646373	1.4535745166978e-13	6.68563747236848e-12
ENSG00000019549	SNAI2	protein_coding	snail family transcriptional repressor 2 [Source:HGNC Symbol;Acc:HGNC:11094]	8	1.64262787528842	6.03539089209053	1.48040061116923e-13	6.79021319001491e-12
ENSG00000170458	CD14	protein_coding	CD14 molecule [Source:HGNC Symbol;Acc:HGNC:1628]	5	2.47645813009911	2.274062659892	1.50884578545191e-13	6.90161857345552e-12
ENSG00000229314	ORM1	protein_coding	orosomucoid 1 [Source:HGNC Symbol;Acc:HGNC:8498]	9	2.10790351864103	3.0777837334246	1.59437441203515e-13	7.27280020259113e-12
ENSG00000259374	NDUFB4P11	transcribed_processed_pseudogene	NADH:ubiquinone oxidoreductase subunit B4 pseudogene 11 [Source:HGNC Symbol;Acc:HGNC:45259]	14	2.5883497003843	1.26745731758763	1.70960546656369e-13	7.77706552515714e-12
ENSG00000149295	DRD2	protein_coding	dopamine receptor D2 [Source:HGNC Symbol;Acc:HGNC:3023]	11	1.40482413846929	4.14940286343865	1.71976488425509e-13	7.80190604868073e-12
ENSG00000165029	ABCA1	protein_coding	ATP binding cassette subfamily A member 1 [Source:HGNC Symbol;Acc:HGNC:29]	9	1.15372449510794	6.98243432562116	1.75002908101477e-13	7.91757026189898e-12
ENSG00000242419	PCDHGC4	protein_coding	protocadherin gamma subfamily C, 4 [Source:HGNC Symbol;Acc:HGNC:8717]	5	-1.86007366996569	3.85786495054439	1.90191207541001e-13	8.5813445924206e-12
ENSG00000142173	COL6A2	protein_coding	collagen type VI alpha 2 chain [Source:HGNC Symbol;Acc:HGNC:2212]	21	1.24333573948373	9.94273699561452	1.92541850188084e-13	8.66386146483183e-12
ENSG00000131459	GFPT2	protein_coding	glutamine-fructose-6-phosphate transaminase 2 [Source:HGNC Symbol;Acc:HGNC:4242]	5	1.27963560176327	6.1358197568022	1.97924408183238e-13	8.88199154993105e-12
ENSG00000115353	TACR1	protein_coding	tachykinin receptor 1 [Source:HGNC Symbol;Acc:HGNC:11526]	2	1.8452990123211	2.97031084445104	2.0424670399597e-13	9.14100343166869e-12
ENSG00000172987	HPSE2	protein_coding	heparanase 2 (inactive) [Source:HGNC Symbol;Acc:HGNC:18374]	10	1.68681672016462	3.24866870716191	2.06581596253559e-13	9.22064737686583e-12
ENSG00000101017	CD40	protein_coding	CD40 molecule [Source:HGNC Symbol;Acc:HGNC:11919]	20	2.52038831494974	1.39204460361251	2.14286012801808e-13	9.53888728300597e-12
ENSG00000115594	IL1R1	protein_coding	interleukin 1 receptor type 1 [Source:HGNC Symbol;Acc:HGNC:5993]	2	1.57297742045283	4.91132276848276	2.19791631146385e-13	9.75780813784645e-12
ENSG00000169594	BNC1	protein_coding	basonuclin 1 [Source:HGNC Symbol;Acc:HGNC:1081]	15	1.68819635167605	5.92450682345734	2.21405409092298e-13	9.80324110018269e-12
ENSG00000140563	MCTP2	protein_coding	multiple C2 and transmembrane domain containing 2 [Source:HGNC Symbol;Acc:HGNC:25636]	15	1.87559600389718	3.76652120537543	2.22506897903164e-13	9.82580992761738e-12
ENSG00000133816	MICAL2	protein_coding	microtubule associated monooxygenase, calponin and LIM domain containing 2 [Source:HGNC Symbol;Acc:HGNC:24693]	11	1.34021509034674	4.4934679188885	2.30302409169564e-13	1.01430801110118e-11
ENSG00000028137	TNFRSF1B	protein_coding	TNF receptor superfamily member 1B [Source:HGNC Symbol;Acc:HGNC:11917]	1	1.76684480656663	4.41373207105621	2.35676317648382e-13	1.03523004715178e-11
ENSG00000104870	FCGRT	protein_coding	Fc fragment of IgG receptor and transporter [Source:HGNC Symbol;Acc:HGNC:3621]	19	1.29161820154446	6.21169926994663	2.58002621180273e-13	1.13031016413648e-11
ENSG00000101160	CTSZ	protein_coding	cathepsin Z [Source:HGNC Symbol;Acc:HGNC:2547]	20	1.3029589498775	5.20325562968097	2.65492509234261e-13	1.16006253245413e-11
ENSG00000125462	C1orf61	protein_coding	chromosome 1 open reading frame 61 [Source:HGNC Symbol;Acc:HGNC:30780]	1	-2.6043551732163	5.06838658715366	2.733227578059e-13	1.19114201328324e-11
ENSG00000198759	EGFL6	protein_coding	EGF like domain multiple 6 [Source:HGNC Symbol;Acc:HGNC:3235]	X	1.32877566534497	5.05126710731918	3.11626534368074e-13	1.35451491535275e-11
ENSG00000099139	PCSK5	protein_coding	proprotein convertase subtilisin/kexin type 5 [Source:HGNC Symbol;Acc:HGNC:8747]	9	1.21252530997681	5.54567859064749	3.35152031047256e-13	1.45296718629468e-11
ENSG00000178718	RPP25	protein_coding	ribonuclease P and MRP subunit p25 [Source:HGNC Symbol;Acc:HGNC:30361]	15	1.37769021280562	5.19923823503804	3.65355768928622e-13	1.57978312169032e-11
ENSG00000138650	PCDH10	protein_coding	protocadherin 10 [Source:HGNC Symbol;Acc:HGNC:13404]	4	1.27905130651992	6.41987964020545	4.49806952453405e-13	1.93989471130814e-11
ENSG00000168280	KIF5C	protein_coding	kinesin family member 5C [Source:HGNC Symbol;Acc:HGNC:6325]	2	-1.20499518752756	7.55024843066631	4.60115622084987e-13	1.97921238059563e-11
ENSG00000272983	AL117339.4	lncRNA	novel transcript	10	-5.4739984816947	0.0329721074305193	4.69708464203582e-13	2.01525564331687e-11
ENSG00000166006	KCNC2	protein_coding	potassium voltage-gated channel subfamily C member 2 [Source:HGNC Symbol;Acc:HGNC:6234]	12	-3.12281241726623	1.04482288542532	5.16847731269722e-13	2.21178859020682e-11
ENSG00000026508	CD44	protein_coding	CD44 molecule (Indian blood group) [Source:HGNC Symbol;Acc:HGNC:1681]	11	1.48023745097744	4.82545958390454	5.5889499046477e-13	2.38557645801466e-11
ENSG00000197594	ENPP1	protein_coding	ectonucleotide pyrophosphatase/phosphodiesterase 1 [Source:HGNC Symbol;Acc:HGNC:3356]	6	1.70575615361587	4.90788103371106	5.75189866466318e-13	2.44883398533506e-11
ENSG00000101463	SYNDIG1	protein_coding	synapse differentiation inducing 1 [Source:HGNC Symbol;Acc:HGNC:15885]	20	-1.78812281566653	3.26933366513884	5.84188752861822e-13	2.48078517967204e-11
ENSG00000096696	DSP	protein_coding	desmoplakin [Source:HGNC Symbol;Acc:HGNC:3052]	6	1.24348965258784	7.68438024579445	6.0352216210239e-13	2.55634744376226e-11
ENSG00000137571	SLCO5A1	protein_coding	solute carrier organic anion transporter family member 5A1 [Source:HGNC Symbol;Acc:HGNC:19046]	8	-1.63812546591203	3.80390891855809	6.06304002787513e-13	2.56159584282032e-11
ENSG00000165023	DIRAS2	protein_coding	DIRAS family GTPase 2 [Source:HGNC Symbol;Acc:HGNC:19323]	9	-1.60947335667487	3.31936966679929	6.19213293959436e-13	2.60949683576205e-11
ENSG00000162998	FRZB	protein_coding	frizzled related protein [Source:HGNC Symbol;Acc:HGNC:3959]	2	1.28717775310497	8.13137139415019	6.27557186155811e-13	2.63796443517243e-11
ENSG00000141448	GATA6	protein_coding	GATA binding protein 6 [Source:HGNC Symbol;Acc:HGNC:4174]	18	1.33958386260228	5.42474293569761	6.64270637952066e-13	2.78523981630205e-11
ENSG00000173041	ZNF680	protein_coding	zinc finger protein 680 [Source:HGNC Symbol;Acc:HGNC:26897]	7	-1.93299970549442	2.70723237996074	6.82667599439414e-13	2.85516695745391e-11
ENSG00000142185	TRPM2	protein_coding	transient receptor potential cation channel subfamily M member 2 [Source:HGNC Symbol;Acc:HGNC:12339]	21	2.37612023005691	1.68681074629244	7.17295289257431e-13	2.99245502081166e-11
ENSG00000282608	ADORA3	protein_coding	adenosine A3 receptor [Source:HGNC Symbol;Acc:HGNC:268]	1	2.37109820434479	1.53430159408063	7.52019472315822e-13	3.12945647075988e-11
ENSG00000164106	SCRG1	protein_coding	stimulator of chondrogenesis 1 [Source:HGNC Symbol;Acc:HGNC:17036]	4	1.41921950725182	3.75530153815283	8.34398843927785e-13	3.46358960114424e-11
ENSG00000256235	SMIM3	protein_coding	small integral membrane protein 3 [Source:HGNC Symbol;Acc:HGNC:30248]	5	1.24542008355226	5.24994177057311	9.28881291580868e-13	3.84617081431639e-11
ENSG00000183876	ARSI	protein_coding	arylsulfatase family member I [Source:HGNC Symbol;Acc:HGNC:32521]	5	1.25154958269073	5.79370704340299	9.48365451343161e-13	3.9170795905726e-11
ENSG00000204592	HLA-E	protein_coding	major histocompatibility complex, class I, E [Source:HGNC Symbol;Acc:HGNC:4962]	6	1.13733591167099	7.00645619197481	9.81002186817006e-13	4.04182637963016e-11
ENSG00000104888	SLC17A7	protein_coding	solute carrier family 17 member 7 [Source:HGNC Symbol;Acc:HGNC:16704]	19	-2.01166989438184	3.0830144416969	1.01000751908827e-12	4.15103090270832e-11
ENSG00000127951	FGL2	protein_coding	fibrinogen like 2 [Source:HGNC Symbol;Acc:HGNC:3696]	7	2.78332106519898	1.91509505241704	1.02081363203852e-12	4.18508383860927e-11
ENSG00000099365	STX1B	protein_coding	syntaxin 1B [Source:HGNC Symbol;Acc:HGNC:18539]	16	-1.89805181783544	4.17199099293495	1.02559924038562e-12	4.19434723826669e-11
ENSG00000137841	PLCB2	protein_coding	phospholipase C beta 2 [Source:HGNC Symbol;Acc:HGNC:9055]	15	1.35487415972658	3.76949799955789	1.0331761437666e-12	4.21495250395592e-11
ENSG00000104518	GSDMD	protein_coding	gasdermin D [Source:HGNC Symbol;Acc:HGNC:25697]	8	1.59182669757965	3.0400359146376	1.05953491652513e-12	4.31189160636844e-11
ENSG00000103811	CTSH	protein_coding	cathepsin H [Source:HGNC Symbol;Acc:HGNC:2535]	15	1.14419150244534	5.44296778263057	1.13216313471385e-12	4.59619478943490e-11
ENSG00000101955	SRPX	protein_coding	sushi repeat containing protein X-linked [Source:HGNC Symbol;Acc:HGNC:11309]	X	1.33784741139025	4.59526854434686	1.18177779813533e-12	4.78591184396073e-11
ENSG00000142227	EMP3	protein_coding	epithelial membrane protein 3 [Source:HGNC Symbol;Acc:HGNC:3335]	19	1.25511021609738	6.00981443905109	1.21718006650426e-12	4.9172890083301e-11
ENSG00000087303	NID2	protein_coding	nidogen 2 [Source:HGNC Symbol;Acc:HGNC:13389]	14	1.11285889441832	7.38559459851086	1.23332223466138e-12	4.97040834570813e-11
ENSG00000167601	AXL	protein_coding	AXL receptor tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:905]	19	1.07700825190998	7.5469933477982	1.24051320080848e-12	4.98728358019951e-11
ENSG00000162493	PDPN	protein_coding	podoplanin [Source:HGNC Symbol;Acc:HGNC:29602]	1	1.28852547347795	7.96325459849035	1.24921972858775e-12	5.01015564576594e-11
ENSG00000235568	NFAM1	protein_coding	NFAT activating protein with ITAM motif 1 [Source:HGNC Symbol;Acc:HGNC:29872]	22	1.91010792883961	2.38846914438478	1.28327379756904e-12	5.13433208068345e-11
ENSG00000142089	IFITM3	protein_coding	interferon induced transmembrane protein 3 [Source:HGNC Symbol;Acc:HGNC:5414]	11	1.15778266394692	7.96477461702108	1.39144012149347e-12	5.55371917723017e-11
